ids, screen_name, inreplyto, favorite, location,text
2625785902,CosnerKathy,,0,"Pasadena, MD",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
3106296491,peaches10549,,0,"San Antonio, TX",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.42E+18,jpjpgin,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1.05E+18,CharlesFolda,CNNPolitics,0,,"@CNNPolitics Biden has caused more problems for Americans. Fuel, gasoline, Afghanistan, inflation, etc."
1202874794,HurstDsmith3347,,0,,RT @Thomas1774Paine: Email Shows Biden Ordered Afghanistan Evacuation Flights Be Filled With Unvetted Refugees https://t.co/qbzdfdkuk0
40501756,emkhere,,0,,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
58518243,annmarie,,0,📺,"Biden-Draghi meeting:
- global minimum tax 
- pandemic
- climate 
- Afghanistan
- transatlantic bond 
- NATO https://t.co/eNW39XAOLV"
1.26E+18,SteveMonday12,,0,,"RT @govkristinoem: From COVID freedom to vaccine policy, from Afghanistan to the Biden border crisis, we covered it all with @BreitbartNews"
1.32E+18,Patrick96952956,,0,,"Biden ABANDONED AMERICANS &amp; its ALLIES! HE is NOT OUR President! He SHOULD be IMPEACHED!

Former US soldier returns https://t.co/YNy17YgfVm"
1156206252,avnblogfeed,,0,"Philadelphia, Pa",Congressman says Biden made courageous decision ending Afghanistanwar https://t.co/tgM2yL8AJ3
8.88E+17,debby_hoyman,,0,"Ft. Myers, FL","RT @govkristinoem: From COVID freedom to vaccine policy, from Afghanistan to the Biden border crisis, we covered it all with @BreitbartNews"
176931855,thoolou,,0,"Texas, USA","RT @Chicago1Ray: If Illegals can file suit on the (U.S) Govt for being separated from their families 

Then the so the fuck can Americans t"
382223500,KevinDSamuel,KevinDSamuel,0,"British Columbia, Canada","Biden meets Macron. France looking past this relationship. 

Reminds one of Le Maires interview post-Afghanistan."
8.27E+17,SoCalValleyGal,,18,"California, USA","I never saw the funerals for those 13 Marines who were killed in Kabul in Afghanistan, did Joe Biden go to any of them?"
375723215,edupeepy1,,0,Biafra,RT @HananyaNaftali: Thanks to Biden. https://t.co/K8ewaBaVJh
137368949,msunitedam,,0,"Palm Beach, FL",#macron should throw that lowlife liar out ! He screwed the French over in Afghanistan &amp; screws them on the submari https://t.co/3DrY6XNIO1
3006610437,beansi50,,0,"Milwaukee, WI","RT @votevets: Donald Trump is still lying about Afghanistan, likely because he was a failure as Commander in Chief and left @POTUS Biden to"
114332571,patricia2378,,0,,"""With our current administration's embrace of the JCPOA, their hesitation to condemn rockets being fired at our che https://t.co/U8zBUAJamH"
7.97E+17,Cadieux1Cathey,,0,"Malibu, CA","RT @RepMikeGarcia: How many Americans are still stranded in Afghanistan according to the Biden admin?
 
 In Aug. @POTUS said no Americans"
1069138242,cindygracie,,0,"Ooltewah, TN","RT @StandForAmerica: The State Dept has been busy celebrating International Pronouns Day and issuing gender-neutral passports.

Meanwhile"
1547408743,RathodKh,,0,,RT @jihadwatchRS: How the Biden Administration Fakes theOnly 100 Americans Left in Afghanistan https://t.co/ej1RxhGqlv https://t.co/TZnM
2710721406,Crash_the_Flash,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
1663792387,BrownMarelina,,0,,RT @Thomas1774Paine: Email Shows Biden Ordered Afghanistan Evacuation Flights Be Filled With Unvetted Refugees https://t.co/qbzdfdkuk0
1.12E+18,podcast_kitchen,,0,"Indianapolis, IN","RT @govkristinoem: From COVID freedom to vaccine policy, from Afghanistan to the Biden border crisis, we covered it all with @BreitbartNews"
874743020,kornegay_danna,,0,Texas,"RT @WayneDupreeShow: Even after her failures on immigration and in Afghanistan. via @TPInsidr 
https://t.co/ie55pcKBx3"
1.41E+18,o0oleedleleeo0o,,0,,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
7.32E+17,Without_Crust,,0,,RT @Thomas1774Paine: Email Shows Biden Ordered Afghanistan Evacuation Flights Be Filled With Unvetted Refugees https://t.co/qbzdfdkuk0
2374042004,winningatmylife,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
1.14E+18,bubbahaas,,0,Montana,"RT @seancaseyshow: Its October 29, 2021 Day 76 of Americans held hostage in Afghanistan after Joe Biden promised to get every single Ameri"
1.36E+18,HarryBo96890762,,0,,"RT @govkristinoem: From COVID freedom to vaccine policy, from Afghanistan to the Biden border crisis, we covered it all with @BreitbartNews"
1.45E+18,LadyBoo72,JeffreyAWillia4,0,,"@JeffreyAWillia4 @MarshaBlackburn America 1st, I understand that you empathize with immigrants, however, America sh https://t.co/6vkHxfR3xG"
1.42E+18,jimmichael720,,0,,"Biden doesn't have the balls to rescue stranded Americans that Joe left behind in Afghanistan!!!

76 Days and count https://t.co/m45LU6F7mM"
78787098,AngelaKorras,,0, Australia,"RT @billroggio: The Biden administration was so desperate to get out of Afghanistan, now it is desperate to pour money into the country to"
64047409,michaelsobolik,michaelsobolik,1,"Washington, DC","If the State Dept agrees to list TIP, the CCP will likely accept that.

If State hesitates, the CCP could get creat https://t.co/lId8PGqt15"
4886123962,TheKathyHurley,,0,"Athens, GA","RT @swan4congress: Earlier today, I called on President Biden to rescue the 363 Americans he left behind in Afghanistan who are now being h"
8.31E+17,Maryell04466305,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1654442893,lettywho1,,0,Northern California,"Yeah, #JCPOA-Plus will work.

Is #Iran the only 'bad actor' in region?

1. #Israel attacks #Syria at will.

2. https://t.co/w4cQXQXh2G"
1.34E+18,LoraBethann,,0,United States,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
598549298,SeekerofTruth0,,0,maryland,"RT @YarnellSheila: WATCH: Biden Official Straight-up LIES, Says They Didnt Leave Americans in Afghanistan  Republican Daily https://t.co/"
1.42E+18,YukonCo62720028,,0,"Whitehorse, Yukon",RT @Cernovich: @GretchenCarlson You're more upset about a movie than those kids the Pentagon killed in a drone strike to cover up Biden's i
1584083743,caminorandy,,0,"Tillamook, Oregon","RT @WayneDupreeShow: Even after her failures on immigration and in Afghanistan. via @TPInsidr 
https://t.co/ie55pcKBx3"
8.26E+17,redhead5232,Messi27632373,0,,@Messi27632373 @RSBNetwork QUIT IT! I'm laughing so hard that I'm peeing!! Even Carter performed his duty better th https://t.co/6ZwJhpxIzD
8.40E+17,FriendRoseanna,,0,,Biden rather give people that illegally entered into our country money than rescue Americans being held hostage. Ne https://t.co/ZBCjhO6UWb
61473354,sleeptech09,,0,,"RT @seanhannity: Historic inflation... rising gas prices... Americans in Afghanistan... crime... Border chaos... GDP at 2%... 

BIDEN to PR"
8.69E+17,ERosenquest,,0,"East Coast, U.S. ","RT @AnneRPierce: A Free Press must (would) ask: What is #US doing to ensure money goes to #Afghan people, and not to #Taliban oppression of"
64047409,michaelsobolik,,3,"Washington, DC","This reporting from @ShaolinTom @Newsweek is crucially important.

https://t.co/OVlFL51M3S

The CCP is angling to g https://t.co/hytl7WwXLO"
49046727,clrfldcdaughtry,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
486717806,ConservaivGenie,,0,Near Gotham,"I think everyone, in this century, knows that those who protest nationalism are satanist socialists larping as demo https://t.co/XLNYfsU41I"
2363057095,TPInsidr,,0,Virginia,"RT @WayneDupreeShow: Hundreds of Americans trapped in Afghanistan will no doubt be pleased with Biden's priorities. via @TPInsidr 
https://"
1.19E+18,ShiningChar1,,0,"California, USA","RT @Chicago1Ray: If Illegals can file suit on the (U.S) Govt for being separated from their families 

Then the so the fuck can Americans t"
1.07E+18,Bassaces1,,0,,"RT @BenjySarlin: As of July, there were lots of happy headlines about bipartisan infrastructure, economy, and especially COVID decline. Sin"
2835621056,Wolfie897,,0,"Washington, USA",RT @meow2u22: @richsignorelli @CNN @CNN turned on @POTUS since Biden ended the Afghanistan War. Defense contractors were making a literal k
7.12E+17,friendpopkiki1,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1.33E+18,TheBayBee1,,0,"Dallas, TX","RT @seanhannity: Historic inflation... rising gas prices... Americans in Afghanistan... crime... Border chaos... GDP at 2%... 

BIDEN to PR"
37418551,tjhccp,,0,,RT @Thomas1774Paine: Email Shows Biden Ordered Afghanistan Evacuation Flights Be Filled With Unvetted Refugees https://t.co/qbzdfdkuk0
7.75E+17,FabChance23,,0,,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
159252441,bucaneropr,,0,"Tucson, AZ","RT @govkristinoem: From COVID freedom to vaccine policy, from Afghanistan to the Biden border crisis, we covered it all with @BreitbartNews"
3352920744,tmikie2015,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
9.53E+17,1Jodi4444,,0,"Florida, USA",RT @Thomas1774Paine: Email Shows Biden Ordered Afghanistan Evacuation Flights Be Filled With Unvetted Refugees https://t.co/qbzdfdkuk0
16072058,mikememoli,,8,"Washington, DC","Readout from @Palazzo_Chigi of Biden-Draghi meeting:  ""The two leaders talked about the main international crises, https://t.co/fBqVEjOMKH"
381308128,mefbama,,0,TN,"RT @WayneDupreeShow: Even after her failures on immigration and in Afghanistan. via @TPInsidr 
https://t.co/ie55pcKBx3"
7.04E+17,TheCenterStripe,BarnettforAZ,1,,"@BarnettforAZ @drussel451F This might be shocking to you, but it is possible Biden legitimately won the election an https://t.co/Lk3lAH56Ye"
1.35E+18,2PhucksGone,,0,,RT @Thomas1774Paine: Email Shows Biden Ordered Afghanistan Evacuation Flights Be Filled With Unvetted Refugees https://t.co/qbzdfdkuk0
531471136,Alrich39Richard,,0,Alabama,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
2335841611,ShaylanaWalker,,0,"California, USA",RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
313676704,J_Dickson12,,0,WI,"RT @govkristinoem: From COVID freedom to vaccine policy, from Afghanistan to the Biden border crisis, we covered it all with @BreitbartNews"
1.14E+18,Paul20044150,,0,U.S.A.,"RT @govkristinoem: From COVID freedom to vaccine policy, from Afghanistan to the Biden border crisis, we covered it all with @BreitbartNews"
7.11E+17,maier_amsden,eatmetwiter,0,,@eatmetwiter @brianbeutler The ACA delivered healthcare to millions. Biden delivered a withdrawal from Afghanistan. https://t.co/FnyARUMYmZ
9.12E+17,ClantonMiller,,0,,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
1031633749,DaveElderDotCom,,0,,"Back when JD said this, Trump had begun the process of withdrawing the troops from Afghanistan, facing major DC opp https://t.co/TeWGpTLW0e"
9.26E+17,DonnaSm33883135,,0,,"RT @Chicago1Ray: If Illegals can file suit on the (U.S) Govt for being separated from their families 

Then the so the fuck can Americans t"
8.43E+17,Gear4Tomorrow,,0,,"RT @Chicago1Ray: If Illegals can file suit on the (U.S) Govt for being separated from their families 

Then the so the fuck can Americans t"
851674140,HostetterGmail,,0,"Montgomery, AL",RT @Thomas1774Paine: Email Shows Biden Ordered Afghanistan Evacuation Flights Be Filled With Unvetted Refugees https://t.co/qbzdfdkuk0
7.28E+17,TanyaRoach18,,0,,"RT @Chicago1Ray: If Illegals can file suit on the (U.S) Govt for being separated from their families 

Then the so the fuck can Americans t"
1.25E+18,MistySu18856335,,0,"California, USA","RT @seanhannity: Historic inflation... rising gas prices... Americans in Afghanistan... crime... Border chaos... GDP at 2%... 

BIDEN to PR"
9.53E+17,GAGFORTRUMP,,0,California ,"RT @seanhannity: Historic inflation... rising gas prices... Americans in Afghanistan... crime... Border chaos... GDP at 2%... 

BIDEN to PR"
391598894,dawnbuesing,,0,United States,"RT @WayneDupreeShow: Even after her failures on immigration and in Afghanistan. via @TPInsidr 
https://t.co/ie55pcKBx3"
555454724,JetteBurner,,0,Sunny Place with Shady People,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
1.42E+18,FreedomIntruptd,,0,,RT @jalen_drummond: joe biden is giving more money to undocumented immigrants than the families of these 13 service members who were killed
1.36E+18,Cocoaisadog,,0,West Coast,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
7.41E+17,JohnJspg71,,0,,RT @Thomas1774Paine: Email Shows Biden Ordered Afghanistan Evacuation Flights Be Filled With Unvetted Refugees https://t.co/qbzdfdkuk0
8.53E+17,GalvezPrimo,,0,"Texas, USA","RT @govkristinoem: From COVID freedom to vaccine policy, from Afghanistan to the Biden border crisis, we covered it all with @BreitbartNews"
8.41E+17,mcdelle,,0,"Montréal, Québec","RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
1.14E+18,19thHole10,Daniel2Sarah,1,,@Daniel2Sarah @leslibless Most all of us true patriots are Sarah....this non-sense has to stop.....now Biden wants https://t.co/QwDUfRmPXN
199311617,Brynnrothchill,,0,,RT @Thomas1774Paine: Email Shows Biden Ordered Afghanistan Evacuation Flights Be Filled With Unvetted Refugees https://t.co/qbzdfdkuk0
1.26E+18,joy24543463_joy,,0,"Grand Coulee, WA","RT @votevets: Donald Trump is still lying about Afghanistan, likely because he was a failure as Commander in Chief and left @POTUS Biden to"
2158429034,a_stachybotrys,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.26E+18,bribabcock406,,0,,"RT @CawthornforNC: While Joe Biden is flying illegal migrants on secret flights to New York, at least 363 Americans are STILL stranded in"
1008167701,SoniCubed,,0,SATURN ,"RT @govkristinoem: From COVID freedom to vaccine policy, from Afghanistan to the Biden border crisis, we covered it all with @BreitbartNews"
1710506574,DoubleE07,CuomoWatch,0,New York,@CuomoWatch Why does Biden care more about people that broke our laws then about citizens and the remaining family https://t.co/wf04EMPjRV
24566743,AZ_Patriot_SB,,0,,RT @Thomas1774Paine: Email Shows Biden Ordered Afghanistan Evacuation Flights Be Filled With Unvetted Refugees https://t.co/qbzdfdkuk0
